,video_id,comment,sentiment_score,sentiment_label,positive_score,negative_score
451,fabelAs_m08,nah i thought this was a joke but its actually real 💀,0.1027,Positive,0.1027,
452,fabelAs_m08,thanku,0.0,Neutral,,
453,fabelAs_m08,you didnt even cover  half of the shit you need to know in python,0.6124,Positive,0.6124,
454,fabelAs_m08,So python is easy like they said,0.6872,Positive,0.6872,
455,fabelAs_m08,Actually this is the Programming,0.0,Neutral,,
456,fabelAs_m08,"Bro, Thank you!~",0.4199,Positive,0.4199,
457,fabelAs_m08,Plzz we need this python file ❤,0.6369,Positive,0.6369,
458,ihk_Xglr164,Love from Pakistan,0.6369,Positive,0.6369,
459,ihk_Xglr164,Crystal clear,0.3818,Positive,0.3818,
460,ihk_Xglr164,Harry you are excellent teacher and you have tons of experience. I am learning python for fun. I am retired. 👍,0.7906,Positive,0.7906,
461,ihk_Xglr164,"Tushar
From Delhi",0.0,Neutral,,
462,ihk_Xglr164,Sahil Karemore from nagpur,0.0,Neutral,,
463,ihk_Xglr164,"sir apki koi asi video hy jisme python, html, java script ka full course ho. basic to advaced full course wali video hy apki..?",0.0,Neutral,,
464,ihk_Xglr164,One day before exam 😂,0.4404,Positive,0.4404,
465,ihk_Xglr164,https://www.youtube.com/@learnwithmyteacher,0.0,Neutral,,
466,ihk_Xglr164,"Harrry bhai u r the best,  I can learn everything in just in one video , Thankh! 🤗❤",0.9098,Positive,0.9098,
467,ihk_Xglr164,very good explanition,0.4927,Positive,0.4927,
468,ihk_Xglr164,Best Video to revise all things. Harry bhai OP,0.6369,Positive,0.6369,
469,sCOw5y1RQpY,"🔴 To learn Python Programming online with regular LIVE CLASSES, enroll now: https://bit.ly/python-course-wscube-tech
👉Check Out the Course Module: https://drive.google.com/file/d/1UI6_uPnH1PF_krwu6TlZSFX8PUkdXO6H/view",0.0,Neutral,,
470,sCOw5y1RQpY,Thank you so much 🇵🇰 🇵🇰💞💗,0.9136,Positive,0.9136,
471,sCOw5y1RQpY,"where is numpy,matplotlib,scikit learn?",0.0,Neutral,,
472,sCOw5y1RQpY,Thanks,0.4404,Positive,0.4404,
473,sCOw5y1RQpY,"Timestamps:
00:00:00 | Introduction of Python 
00:13:06 | Installation of Python in Windows
00:20:22   |   Install Pycharm for Python
00:28:24   |   Create the First Python ''Hello World'' Program using Print Function
00:40:49   |   Create & Use Variables in Python
00:51:52   |   String Concatenation in Python
00:56:20   |   Arithmetic Operators in Python
01:05:35   |   Assignment Operators in Python
01:10:45   |   Comparison Operators in Python
01:17:41   |   Logical Operators in Python
01:24:40   |   Membership Operators in Python
01:30:44   |   Identity Operators in Python
01:33:54   |   Bitwise Operators in Python
01:46:57   |   Data Types in Python
02:10:47   |   User Input & Type Casting in Python
02:20:19   |   If, If Else & If Elif Else Conditional Statements in Python
02:37:53   |   How to Build a Simple Calculator in Python
02:48:35   |   For Loop with Range () in Python
03:06:55   |   While Loop in Python
03:15:42   |   String Indexing & String Slicing in Python
03:28:18   |   String Iteration in Python
03:39:54   |   Lower, Upper, Title & Capitalize String Functions in Python
03:46:06   |   Find, Index, Isalpha, Isdigit & Isalnum String Functions in Python
03:57:52   |   Ord() and Chr() Functions in Python
04:04:26   |   String Format () Method in Python
04:18:00   |   List in Python
04:39:48   |   List Iteration in Python
05:00:43   |   List Function - (Pop, Remove & Clear) List Method
05:21:11   |   Python List Comprehension - Elegant way to Create Lists
05:31:35   |   (Pop, Remove & Clear) List Method
05:42:05   |   Count, Max, Min, Sort, Reverse & Index List Function
06:03:14   |   Zip Function - Iterate Over 2+ Lists at the Same Time
06:03:14   |   Python Program to Convert String to a List
06:17:50   |   Implement a Stack and Queue Using a List Data Type
06:44:54   |   Introduction to Dictionary in Python
06:59:20   |   Dictionary Function & Method in Python
07:24:16   |   Python Nested Dictionary
07:35:26   |   Tuple in Python
08:03:30   |   Sets in Python
08:26:38   |   Functions in Python
08:56:29   |   Modules in Python
09:15:18   |   Math Module in Python
09:28:01   |   Random Module in Python
09:39:39   |   Datetime Module in Python
09:49:32   |   Python - Random Number Guessing Game (Using Random Modeul)
09:57:34   |   Python - Rock, Paper, Scissors Game (Using Random Module)
10:31:27   |   Pickle Module
10:38:51   |   JSON in Python
10:51:23   |   Convert JSON Data to Python Object
10:58:47   |   Reading and Writing JSON File in Python
11:05:26   |   Object Oriented Programming(Class & Object)
11:16:13   |   Object Oriented Programming (Methods & Constructors)
11:24:04   |   Inheritance in Python
11:32:28   |   Encapsulation in Python (Object Oriented Programming)
11:38:09   |   Getter and Setter Method in Python
11:45:54   |   Polymorphism in Python
11:55:52   |   Method Overloading & Method Overriding in Python
12:07:28   |   Bike Rental System
12:19:44   |   Python Errors and Built-in Exceptions
12:26:12   |   Python Exception Handling
12:37:21   |   Python - SQLite (DB Create and Connection)
12:45:37   |   Python: Installing DB Browser for SQLite
12:50:59   |   Insert Query - SQLite
12:58:44   |   Select Query, Order By & Limit
13:06:56   |   SQLite Delete Query
13:11:36   |   SQLite Update Query
13:17:49   |   SQLite WHERE Clause
13:26:07   |   SQLite JOIN
13:40:33   |   Install XAMPP on Windows - PyMySQL
13:52:41   |   Python: Creating MySQL Database & Connection
14:04:05   |   MySQL Data Types
14:12:03   |   Python MySQL Create Table
14:23:03   |   MySQL Insert Query using Python
14:31:32   |   MySQL Select Query using Python
14:45:56   |   MySQL Delete Query using Python
14:52:22   |   MySQL Update Query using Python
15:01:40   |   Python MySQL Order By & Limit
15:09:39   |   Python MySQL Searching & Filter Data
15:19:48   |   Python MySQL Joins Complete Introduction
15:26:52   |   MySQL INNER JOIN
15:38:31   |   MySQL LEFT JOIN
15:47:03   |   MySQL RIGHT JOIN
15:54:50   |   MySQL EQUI JOIN
16:00:05   |   MySQL Self Join & Full Outer Join
16:07:36   |   MySQL BETWEEN Operator
16:11:58   |   Use of MIN and MAX Functions
16:16:02   |   MySQL GROUP BY Statement
16:21:40   |   MySQL: Distinct Keyword
16:26:41   |   MySQL SUM () Function
16:29:56   |   MySQL AVG() Function
16:34:46   |   MySQL COUNT() Function
16:37:49   |   MySQL - IN or Not IN Operators",0.9845,Positive,0.9845,
474,sCOw5y1RQpY,Sir error kyo aa rha h import likhne pr date time wale me error show kr rha hai first line me hi error dekha rha h import datetime likhne par hi,-0.7964,Negative,,-0.7964
475,sCOw5y1RQpY,I'm art student can i learn python?,0.0,Neutral,,
476,sCOw5y1RQpY,"I am fast year B tech student, and fast time learn to python but I understand for python 🎯❤️ so called best teacher, thanks sir for teaching python",0.9015,Positive,0.9015,
477,sCOw5y1RQpY,Any one in 2024 😊😊😊,0.9517,Positive,0.9517,
478,sCOw5y1RQpY,There should be a system where we can get certification after completion of this video,0.0,Neutral,,
479,sCOw5y1RQpY,Thank you so much sir,0.3612,Positive,0.3612,
480,sCOw5y1RQpY,thank you so much sir,0.3612,Positive,0.3612,
481,sCOw5y1RQpY,"Thanks sir, u r great........ any books of your class?",0.7906,Positive,0.7906,
482,sCOw5y1RQpY,Can you prefer pdf of full course.??,0.0,Neutral,,
483,sCOw5y1RQpY,in hindi language is very very clear understanding . Awesome videos i complete this course. Great work,0.9076,Positive,0.9076,
484,0v3bpmHc02I,Sir m 10 pass hu agar m ya course sheku to m acha job kar shakta hu please reply 🙏,0.3182,Positive,0.3182,
485,0v3bpmHc02I,"Mai data analyst ka course lene wala hu usme python bhi hai maine apni life m lbhi coding nhi kri. 
Sir 1 2 baat dena 
Kya bona coding backhground ke bhi hum python sekh skte h. 
Kyuki mai arts background se hu and now i want to become data analyst  after to kany research. 
Kya math honi jaruri h plz air reply krna ur reply will deciwe mu futher learning",0.1531,Positive,0.1531,
486,0v3bpmHc02I,Sir backend php dynamic full website ka course banaiye,0.3818,Positive,0.3818,
487,0v3bpmHc02I,sir aap kya instagram par python k most important and most asking questions post kar sakte hai kya Please sir,0.5256,Positive,0.5256,
488,0v3bpmHc02I,sir react and javascript tutorial please,0.3182,Positive,0.3182,
489,0v3bpmHc02I,"#include<studio.h>
Int main( )
{
 int n= jab tak sir ka reply na mile;

 For(int i=0; i<=n; i++)
   {
     Printf("" thanks you so much sir for giving us valuable course ❤ "");
   }
  //  I can not describe your thanks in few words so I used for loop ❤
return 0;
}",0.9371,Positive,0.9371,
490,0v3bpmHc02I,Hello sir can you please make a complete vedio on sql ...please  thanks🙏,0.7579,Positive,0.7579,
491,0v3bpmHc02I,"x = 5
if x = 0:
    print(""hello"")
else :
     print(""bye"")

Syntax Error : invalid syntax

Sir not print bye",-0.4019,Negative,,-0.4019
492,0v3bpmHc02I,Thanks you very much sir,0.4404,Positive,0.4404,
493,0v3bpmHc02I,Sir aptitude ki playlist shere kr skte ho please?,0.3182,Positive,0.3182,
494,0v3bpmHc02I,"I love you sir❤❤
Aap  bhagwan h mere liye 🙏",0.9274,Positive,0.9274,
495,0v3bpmHc02I,Sir offline kaha padhate hai,-0.128,Negative,,-0.128
496,apACNr7DC_s,Wear a Socratica Python shirt for good luck coding: https://shop.socratica.com/products/python-by-socratica,0.7096,Positive,0.7096,
497,apACNr7DC_s,@0:47 Did u just call matrix as a documentary cus in the Ai teacher's perspective its based on the reality and not fiction? is it intentional or im just too creative,0.4404,Positive,0.4404,
498,apACNr7DC_s,This was legitimately great.,0.6249,Positive,0.6249,
499,apACNr7DC_s,The humor alone 🤣🤣🤣,0.8658,Positive,0.8658,
500,apACNr7DC_s,"""Today we will show you how to use classes in python, and we will do so in a classy way...""😂😂🤞",0.8387,Positive,0.8387,
501,apACNr7DC_s,Second video on classes? 🙏 Gotta resolve the __weakref__ cliffhanger!,0.4389,Positive,0.4389,
502,apACNr7DC_s,"thank you l really understood everything quickly ,bless you Robot Woman",0.8074,Positive,0.8074,
503,apACNr7DC_s,Thank you so much. I am big fan of Socratica channel. Looking for Python lessons I found you in Youtube.It is clear and informative.,0.7506,Positive,0.7506,
504,apACNr7DC_s,She is 🐍 Python.,0.0,Neutral,,
505,apACNr7DC_s,This is trash,0.0,Neutral,,
506,apACNr7DC_s,Amazing explain,0.5859,Positive,0.5859,
507,apACNr7DC_s,"I wish my Python programming classes were this interesting and engaging.

Well done.",0.8528,Positive,0.8528,
508,apACNr7DC_s,😂 great content IMO really enjoyed watching this.,0.8908,Positive,0.8908,
509,apACNr7DC_s,Love this!😆,0.7901,Positive,0.7901,
510,apACNr7DC_s,... and it's in a class by itself. Truly!,0.4926,Positive,0.4926,
511,apACNr7DC_s,"I just randomly found this channel, and this is the coolest, most creative way of teaching I have ever seen. It makes me feel like I am some kind of commander, and I am being briefed an important message by an AI named Socratica. Thank you, Socratica, for making these videos.",0.8399,Positive,0.8399,
512,apACNr7DC_s,Cool stuff! I love this.,0.7777,Positive,0.7777,
513,apACNr7DC_s,"Yo this is awesome, I learned a lot thanks.",0.7906,Positive,0.7906,
514,OpCdqzILZfw,Music name please,0.3182,Positive,0.3182,
515,OpCdqzILZfw,This wont take you anywhere,0.0,Neutral,,
516,OpCdqzILZfw,I want all videos,0.0772,Positive,0.0772,
517,OpCdqzILZfw,Music name ?,0.0,Neutral,,
518,OpCdqzILZfw,Thank you,0.3612,Positive,0.3612,
519,OpCdqzILZfw,What is different between basics oops and scripting,0.0,Neutral,,
520,Ej_02ICOIgs,"Thanks a lot for posting this, FCC! ❤️",0.4926,Positive,0.4926,
521,Ej_02ICOIgs,"00:04 Understanding object oriented programming is important for software developers.
07:57 Creating a method to calculate the total price of items
23:21 Understanding constructors and best practices in classes
31:11 Learned about constructor and working with different attributes
45:44 Using a for loop, we can print the names of all instances
53:38 Read CSV file and instantiate objects with class method.
1:09:32 Create a separate class named 'Phone' that inherits from the 'Item' class
1:17:02 Inheritance allows creating child classes that inherit attributes and methods from parent classes.
1:31:54 Create read-only attributes in Python using the property decorator
1:39:20 By adding double underscores to attribute names, access to those attributes is prevented outside of the class.
1:54:40 Encapsulation and abstraction principles are applied in object-oriented programming.
2:03:06 Inheritance allows code reuse across classes",0.9136,Positive,0.9136,
522,Ej_02ICOIgs,"45 mins in, I am absolutely in love with the course. 4 years of university couldn't teach me what I learned here in just 45 mins. Thanks! @jimshapedcoding <3",0.8903,Positive,0.8903,
523,Ej_02ICOIgs,Thank you freecodecamp,0.3612,Positive,0.3612,
524,Ej_02ICOIgs,Thanks!,0.4926,Positive,0.4926,
525,Ej_02ICOIgs,"Thank you Jim, this turorial has cleared years of confusion related to OOPS.😎",0.5719,Positive,0.5719,
526,Ej_02ICOIgs,Which pycharm theme are you using in this tutorial....,0.0,Neutral,,
527,Ej_02ICOIgs,ty mate,0.3818,Positive,0.3818,
528,Ej_02ICOIgs,How come we don't need to declare any property of a class in the class definition ?,0.0,Neutral,,
529,Ej_02ICOIgs,I get this error: AttributeError: type object 'Item' has no attribute 'all',-0.6514,Negative,,-0.6514
530,Ej_02ICOIgs,Such a lovely way to explain the OOP. Practical project based examples makes it even more interseting. Thank you,0.7635,Positive,0.7635,
531,Ej_02ICOIgs,if someone is confused with num.is_integer()... is_integer() is a method in Python that checks any number if it is an integer. For 12.0 it returns true,0.2023,Positive,0.2023,
532,Ej_02ICOIgs,"OMG, the instructor is very good.",0.4927,Positive,0.4927,
533,Ej_02ICOIgs,"Wonderful course!  Gave a lot of insights into OOP in Python.  Beautiful narration.  Although not everything can be covered in a limited span of time, I would like the author to add things like the difference between __new__ and __init__ during instantiation.  Further, multi-class inheritance has not been covered at all.  Also, super needs to be covered in a lot more depth.  Overall, awesome course.",0.965,Positive,0.965,
534,Ej_02ICOIgs,Very very useful video..thank you for this work and support!!!,0.7934,Positive,0.7934,
535,WvhQhj4n6b8,"Got a question on the topic? Please share it in the comment section below and our experts will answer it for you. For Edureka Python Course curriculum, Visit our Website: http://bit.ly/2FBUtO7 (Use Code ""𝐘𝐎𝐔𝐓𝐔𝐁𝐄𝟐𝟎"")",0.5423,Positive,0.5423,
536,WvhQhj4n6b8,Nice work tho. I really understood,0.4215,Positive,0.4215,
537,WvhQhj4n6b8,Thanks,0.4404,Positive,0.4404,
538,WvhQhj4n6b8,Sir..can you give python full course pdf,0.0,Neutral,,
539,WvhQhj4n6b8,thank you,0.3612,Positive,0.3612,
540,WvhQhj4n6b8,yes I am satisfied with the agenda and sorry for late message,0.6369,Positive,0.6369,
541,WvhQhj4n6b8,Your voice is superb and clear. It's smoothing,0.7717,Positive,0.7717,
542,WvhQhj4n6b8,It was super and too understandable to learn very fast thanku edureka,0.5994,Positive,0.5994,
543,WvhQhj4n6b8,"Wow 😳 nice 👍
My grandson is learning python in 10 years",0.765,Positive,0.765,
544,WvhQhj4n6b8,I love to learn python because it is my favourite programming language ❤❤,0.9274,Positive,0.9274,
545,WvhQhj4n6b8,"Thanks, I answered very well in class when our sir asked the questions",0.6478,Positive,0.6478,
546,WvhQhj4n6b8,Great great,0.8481,Positive,0.8481,
547,WvhQhj4n6b8,Great great,0.8481,Positive,0.8481,
548,WvhQhj4n6b8,"Hi, thanks a lot for this excellent video. I'm from Arts background and working as HR. No clue of programming or language. I thinking of learning python now for better career opportunities. Will it be okay for someone like me from complete non technical background to learn this",0.9322,Positive,0.9322,
549,WvhQhj4n6b8,This was a very informative and explanatory video in re-birthing an area of potential career opportunities for me. Thanks,0.6705,Positive,0.6705,
550,HGOBQPFzWKo,Well.. What to do after finishing this course?!,0.3382,Positive,0.3382,
551,HGOBQPFzWKo,"A question to intermediate python devs, if I overwrite global functions like len(), list(), max(), etc, as a variable for example len = 1, then later how I can use global function len()?",0.3612,Positive,0.3612,
552,HGOBQPFzWKo,Great content! Very well organized and clear explanantions!!!! Perfect level of detail. Great for the intermediate level! Thank you for your contribution to the Python community!,0.9664,Positive,0.9664,
553,HGOBQPFzWKo,"This guy is golden, please teach me more. Will find other courses by him.",0.3182,Positive,0.3182,
554,HGOBQPFzWKo,wonderful session. Excellent !!,0.8395,Positive,0.8395,
555,HGOBQPFzWKo,Appreciate this !! real intermediate stuff!,0.5538,Positive,0.5538,
556,HGOBQPFzWKo,Dude you are straight forward without too much mubling and i love that. Thank you very much for your help.,0.8834,Positive,0.8834,
557,HGOBQPFzWKo,Am  I the only one that laughed at the choice of dict.  Sorry.,0.4019,Positive,0.4019,
558,HGOBQPFzWKo,"a,b,c are the variables is it possible to find which number is greater using lambda function?",0.4215,Positive,0.4215,
559,HGOBQPFzWKo,I'm only 20 minutes in so far and haven't done anything with coding since 2015. It's nice to see that I'm not completely out of the loop. Thanks for the video! 😁,0.8398,Positive,0.8398,
560,HGOBQPFzWKo,"I loved this tutorial... it was the second step which is leading me to becoming a python dev, thx for ur support and time patrick!",0.8553,Positive,0.8553,
561,HGOBQPFzWKo,"What the hell is this logger 
I can't understand 😐😐😐",-0.6808,Negative,,-0.6808
562,HGOBQPFzWKo,"Straightforward, clearly explained and easy to follow. Enriching experience 8/8 m8",0.7906,Positive,0.7906,
563,94UHCEmprCY,Great video,0.6249,Positive,0.6249,
564,94UHCEmprCY,"for anyone that needed someone to give an actual GOOD metaphor to put this to bed quickly in your head, here ya go,
-----
A for loop takes each item in an iterable and assigns that value to a variable like w or number, each time through the loop. The code inside the loop is repeated with each of those values being re-assigned to that variable, until the loop runs out of items.

Note:
 - that the name used doesn't affect what values are assigned each time through the loop. Code like for letter in myvar: doesn't force the program to choose letters. The name letter just gets the next item from myvar each time through the loop. 

What the ""next item"" is, depends entirely on what myvar is.

As a metaphor, imagine that you have a shopping cart full of items, and the cashier is looping through them one at a time:

for eachitem in mybasket: 
    # add item to total
    # go to next item.

If mybasket were actually a bag of apples, then eachitem that is in mybasket would be an individual apple; but if mybasket is actually a shopping cart, then the entire bag could itself meaningfully be a single ""item"".

---
https://stackoverflow.com/questions/19257862/understanding-for-loops-in-python",0.7084,Positive,0.7084,
565,94UHCEmprCY,I feel like this is going to save me a bunch of copying and pasting 😅,0.802,Positive,0.802,
566,94UHCEmprCY,"bless you my man, bless you. Top tier crash courses out there",0.5719,Positive,0.5719,
567,94UHCEmprCY,"Hi Mosh, 
I have a list output from my python code that I extract from shareppoint, I stored that list in one variable but when I run for loop, it give me error string is not iterable, how can I loop through string which is in string format ?",-0.5499,Negative,,-0.5499
568,94UHCEmprCY,Really easy to understand,0.4927,Positive,0.4927,
569,94UHCEmprCY,"why for the final example can't you just write

for x in range(2, 10, 2):
     print(x)
print(""We have 4 odd numbers"")

Is it because if the interval was something like (2, 198534, 2) you could write the wrong amount",-0.4404,Negative,,-0.4404
570,94UHCEmprCY,What IDE are you using?,0.0,Neutral,,
571,94UHCEmprCY,Thank you mosh. I know it’s simple and it’s perfect 😊,0.9042,Positive,0.9042,
572,94UHCEmprCY,The code at 6:25 does not work.  It only provides an error.,-0.4019,Negative,,-0.4019
573,94UHCEmprCY,"Thank you for the simple and quick instructions, you've been a great help!!",0.8715,Positive,0.8715,
574,94UHCEmprCY,For loops got me stumped but I'm gonna just chug along fuck it,-0.6956,Negative,,-0.6956
575,94UHCEmprCY,"count = 0
for x in range (2,10,2):
        print(x)
        count +=1
print(""We have {count} even numbers"")",0.0,Neutral,,
576,94UHCEmprCY,13:59 why cant we use step,0.0,Neutral,,
577,94UHCEmprCY,"count = 0
for x in range (1,10):
    if x % 2 == 0:
        count += 1
        print(x)
print(""We have "" + str(count) + "" even numbers"")",0.0,Neutral,,
578,94UHCEmprCY,"Mosh, I have questions  using data ,I was using  the liberty basic  and truebasic programming language and find out they were slow when using a list of combinations lottery, it take about 3 hours or more. When I  used phyton, I was shocked at how fast it was .My  difficulty  is what function to use data and how use ?",-0.0772,Negative,,-0.0772
579,AWek49wXGzI,"Below is an outline of this video.

Also, a few tips:
1. Here is the playlist for this series: https://www.youtube.com/watch?v=Z1Yd7upQsXY&list=PLBZBJbE_rGRWeh5mIBhD-hhDwSEDxogDg
2. Follow along as I explain to make sure you understand everything
3. Ideally, work with a friend so you can help each other when you’re stuck
4. If you want to learn faster than I talk, I’d recommend 1.25x or 1.5x speed :)
5. Check the outline in the comment section below if you want to skip around.
6. Download the sample files here to follow along (they are Jupyter Notebook files): https://www.csdojo.io/python2
7. To make sure you don’t miss my future tutorial videos, sign up to my newsletter: https://www.csdojo.io/news
8. Have fun! If anything is unclear, please let me know in a comment.

0:06: The outline
1:00: I already started learning another language. What should I do?
1:51: Creating a new Jupyter Notebook file
2:26: Executing a cell in Jupyter
2:57: Deleting and adding cells in Jupyter
4:47: How Jupyter’s kernals work
6:18: If statements
9:28: If-else statements
11:32: If-elif-else statements
15:00: If-else within if-else
17:12: Creating a BMI calculator",0.9742,Positive,0.9742,
580,AWek49wXGzI,You're soo good in teaching bro,0.4404,Positive,0.4404,
581,AWek49wXGzI,Any one know why when I create a new folder on my desk top it does not show up in my Jupyter files like CS Dojo's? I have to create a new folder within Jupyter to get things to look the same as in the video. Thanks in advance! (Hopefully that makes sense),0.908,Positive,0.908,
582,AWek49wXGzI,the best tutorial for python i have ever seen on youtube. I have never ever in my life used any code langue. awesome job,0.8519,Positive,0.8519,
583,AWek49wXGzI,Cs dojo we love you,0.6369,Positive,0.6369,
584,AWek49wXGzI,"Such a true mentor for me in learning python, As I'm totally new in this programming world and you made me easy this, Thank you so much",0.8213,Positive,0.8213,
585,AWek49wXGzI,SO WELL CS DOJO LOVE YOU,0.7645,Positive,0.7645,
586,AWek49wXGzI,hi iwant to study,0.0,Neutral,,
587,AWek49wXGzI,bro its  more than 5 years old and it still helps me thanks bro,0.6705,Positive,0.6705,
588,AWek49wXGzI,"Hello Dojo, for some reason I do not have desktop under jupyter.  I only have Documents and Downloads.  Please advise.  Thank you.",0.5859,Positive,0.5859,
589,AWek49wXGzI,please why is the height_m in parentheses,0.3182,Positive,0.3182,
590,AWek49wXGzI,I got spyder (python 3.11) so what should I do can make a video based on this that what we can do in it,0.0,Neutral,,
591,AWek49wXGzI,i am confused why did u print bmi: the after wards print bmi,-0.3182,Negative,,-0.3182
592,AWek49wXGzI,a good and useful tutorial for the beginners.,0.7003,Positive,0.7003,
593,AWek49wXGzI,omg man finally someone to explain it in a way they aint finna make me sleep,0.0,Neutral,,
594,AWek49wXGzI,So helpful. Thank you so much.,0.707,Positive,0.707,
595,AWek49wXGzI,"Can i ues python complier ?
plz if any one know answer me ❤🙏",0.6705,Positive,0.6705,
596,mRMmlo_Uqcs,"What I use to learn (the BEST IT training): https://ntck.co/itprotv (30% off FOREVER) *affiliate link


🔎🔎FREE Python Lab: https://ntck.co/pythonep1
Support the course: https://ntck.co/pythonrightnow


🔥🔥Join the NetworkChuck membership: https://ntck.co/Premium


**Sponsored by ITProTV



SUPPORT NETWORKCHUCK
---------------------------------------------------
➡NetworkChuck membership: https://ntck.co/Premium
☕☕ COFFEE and MERCH: https://ntck.co/coffee

Check out my new channel: https://ntck.co/ncclips

🆘🆘NEED HELP?? Join the Discord Server: https://discord.gg/networkchuck

STUDY WITH ME on Twitch: https://bit.ly/nc_twitch

READY TO LEARN??
---------------------------------------------------
-Learn Python: https://bit.ly/3rzZjzz
-Get your CCNA: https://bit.ly/nc-ccna

FOLLOW ME EVERYWHERE
---------------------------------------------------
Instagram: https://www.instagram.com/networkchuck/
Twitter: https://twitter.com/networkchuck
Facebook: https://www.facebook.com/NetworkChuck/
Join the Discord server: http://bit.ly/nc-discord

0:00   ⏩  Intro
1:23   ⏩  FREE Python lab
2:39   ⏩  your FIRST Python code (hello world)
3:20   ⏩  What is Python?
4:16   ⏩  DEEP DIVE: Hello World!!
4:43   ⏩  “Strings”
6:35   ⏩  #Comments
8:22   ⏩  Erros in Python
10:30 ⏩  “””multi-line strings””” 
11:42 ⏩  Add strings together (concatenate)",0.9679,Positive,0.9679,
597,mRMmlo_Uqcs,"Wow, the way you teach is amazing! Chuck.",0.8356,Positive,0.8356,
598,mRMmlo_Uqcs,I just bumped into this wow,0.6705,Positive,0.6705,
599,mRMmlo_Uqcs,why does it want my discord username?,-0.34,Negative,,-0.34
600,mRMmlo_Uqcs,💯. I’m watching your videos from a French island.,0.0,Neutral,,
601,mRMmlo_Uqcs,I want a summary or book of Python in PDF,0.0772,Positive,0.0772,
602,mRMmlo_Uqcs,Thank you. This was great,0.765,Positive,0.765,
603,mRMmlo_Uqcs,This was really good,0.4927,Positive,0.4927,
604,mRMmlo_Uqcs,I can't seem to navigate to where you are in your video.  When i click the link i see something different.,0.0,Neutral,,
605,mRMmlo_Uqcs,"The links seem to only lead to for pay courses. Did ""free"" end in the two years since this video was created?",0.5994,Positive,0.5994,
606,mRMmlo_Uqcs,"I don’t like it : first reason i m mathematician than switch to programming and i still stuck in mathematic theory of language, logic, abstract algebra, and i found the best language for that is C/C++.",0.6908,Positive,0.6908,
607,mRMmlo_Uqcs,best thnks),0.6369,Positive,0.6369,
608,mRMmlo_Uqcs,Yoh! You are magical. I am sticking around !,0.0,Neutral,,
609,mRMmlo_Uqcs,Best and fun teacher,0.8176,Positive,0.8176,
610,mRMmlo_Uqcs,I cannot stop watching. Thank you!,-0.1316,Negative,,-0.1316
611,mRMmlo_Uqcs,"print (""I am Poppy\n"" * 100000) for no reason",-0.296,Negative,,-0.296
612,mRMmlo_Uqcs,"Old auto tech here and really excited to learn and found I cant really use my hands to type. Tried positions and keyboards and just cant get them digits to do what I want them to. The shifts on either side require a full dismount of the hands. The very few first lines in the course require a ton of shift. I assume this will remain the case. Just this sentence here has a cramp coming on.  If possible I might have to look into some kind of speech to text, would be much obliged if someone here could point me in a good direction.",0.6671,Positive,0.6671,
613,mRMmlo_Uqcs,"Someone already did comment #667, so the demon code has already been obstructed, thus I can comment. 🤘",0.0,Neutral,,
614,dam0GPOAvVI,Start a high paying tech career making $60k+/year with NO DEBT: https://coursecareers.com/a/techwithtim?course=software-dev-fundamentals,0.2755,Positive,0.2755,
615,dam0GPOAvVI,"37:38 whenever i try to collapse the navbar it doesnt collapse it just sort of glitches and doesnt do anything, anyone know why?",-0.1461,Negative,,-0.1461
616,dam0GPOAvVI,"Can someone explain, where i can see all user data like password or email. I have downloaded sql but there no users in database.db. But actually the stuff like  emails and passwords are being saved somewhere because when i am trying to sign up the user with same email it is that that email is already used",0.7096,Positive,0.7096,
617,dam0GPOAvVI,How to host the website online?,0.0,Neutral,,
618,dam0GPOAvVI,what would i need to do to make this a fullstack app on an online website,0.0,Neutral,,
619,dam0GPOAvVI,replace 'sha256' with 'scrypt',0.0,Neutral,,
620,dam0GPOAvVI,"can you make another this but using SQL Server Management Studio, please",0.4497,Positive,0.4497,
621,dam0GPOAvVI,When creating the database I get an error that says that db.create_all has an unexpected parameter app. When I don't call the function create_database() it seemingly works. Can anybody tell me what's the problem. Did Flask change in the meantime?,-0.4939,Negative,,-0.4939
622,dam0GPOAvVI,"Hello there
I did everythingstep by step but still this error mmessage shows ""No module named 'flask'"" even after I select my Python interpreter ?
How can I solve it please?",-0.1021,Negative,,-0.1021
623,dam0GPOAvVI,"Thanks tim for your tutorial but i seem to get an error from 
from . import db when i run models .py file and i dont know where i did wrong",-0.775,Negative,,-0.775
624,dam0GPOAvVI,"I know this is super old but the only issue I had was the delete.
On your code in github you added the function in the base template
but here you never did that and for me when i wanted to delete a line it did not delete anything until I moved the function to the base. If anyone sees this or you do could you respond?",0.3506,Positive,0.3506,
625,dam0GPOAvVI,why didnt he create a virtual env in this,-0.2057,Negative,,-0.2057
626,dam0GPOAvVI,"Hey, Tim. Can you help me how to upload file using flask ? and save it to the DB sqlalchemy",0.7096,Positive,0.7096,
627,dam0GPOAvVI,"When i first run program its told my 
Import error cannot import name , can you help me please",0.3182,Positive,0.3182,
628,dam0GPOAvVI,idk maybe im wrong but hash in my flask template don`t want working: ValueError: Invalid hash method 'sha256'.,-0.2023,Negative,,-0.2023
629,dam0GPOAvVI,"Hey Tim, thanks alot for this tutorial but in 37:05 i got this error ""jinja2.exceptions.UndefinedError: 'user' is undefined"" any ideas ???",-0.5828,Negative,,-0.5828
